epoch;lr;iou;obj;cls;total;map05;person_ap05;bicycle_ap05;car_ap05;motorcycle_ap05;airplane_ap05;bus_ap05;train_ap05;truck_ap05;boat_ap05;traffic light_ap05;fire hydrant_ap05;stop sign_ap05;parking meter_ap05;bench_ap05;bird_ap05;cat_ap05;dog_ap05;horse_ap05;sheep_ap05;cow_ap05;elephant_ap05;bear_ap05;zebra_ap05;giraffe_ap05;backpack_ap05;umbrella_ap05;handbag_ap05;tie_ap05;suitcase_ap05;frisbee_ap05;skis_ap05;snowboard_ap05;sports ball_ap05;kite_ap05;baseball bat_ap05;baseball glove_ap05;skateboard_ap05;surfboard_ap05;tennis racket_ap05;bottle_ap05;wine glass_ap05;cup_ap05;fork_ap05;knife_ap05;spoon_ap05;bowl_ap05;banana_ap05;apple_ap05;sandwich_ap05;orange_ap05;broccoli_ap05;carrot_ap05;hot dog_ap05;pizza_ap05;donut_ap05;cake_ap05;chair_ap05;couch_ap05;potted plant_ap05;bed_ap05;dining table_ap05;toilet_ap05;tv_ap05;laptop_ap05;mouse_ap05;remote_ap05;keyboard_ap05;cell phone_ap05;microwave_ap05;oven_ap05;toaster_ap05;sink_ap05;refrigerator_ap05;book_ap05;clock_ap05;vase_ap05;scissors_ap05;teddy bear_ap05;hair drier_ap05;toothbrush_ap05;robot_ap05;turret_ap05;obstacle_ap05
36;0.0001;0.31585121154785156;0.01377506647258997;1.0562753677368164;3.8034861087799072;0.2352964829762127;0.42671281764694385;0.1544105466025654;0.17581265194668289;0.2893491551770084;0.5745956247107802;0.4344893503851734;0.5333280272554969;0.11308722651031353;0.09542661349935558;0.08286790705073382;0.4395675297934963;0.408310858597337;0.1891205684718085;0.09447579621101364;0.14769984015193346;0.3952529453632539;0.27922974256544775;0.3406332132478595;0.2553222781028708;0.30545709036230606;0.5064433118839443;0.4632921258160173;0.6468197260924007;0.6233368363659602;0.007629088652204759;0.17123959168897343;0.0016031954633162996;0.09338058404709756;0.08134442919547341;0.2650390132348022;0.10435687291775149;0.09081641446458015;0.15673631204589936;0.28054375875935184;0.07438104025828492;0.14652922785946193;0.154654402958641;0.13267365783999444;0.2467406419726897;0.059357321136966255;0.06904232690726611;0.12805147224606156;0.027683986652471838;0.017130856241946404;0.008997933671513175;0.13078337072097676;0.10834390021643454;0.052015119931869726;0.27167191626642817;0.18534743949460025;0.1705161775908999;0.0963284414972633;0.08755624711899894;0.41964215733179233;0.2180110065056838;0.10682210903315738;0.07153735153192939;0.25497475077028986;0.10637368418878242;0.33072481072272725;0.15303285585607374;0.3986635946381389;0.34277227919899617;0.3453321553098987;0.2787562445375779;0.01033158825688711;0.35984368987641757;0.12979878315414223;0.28939302547336354;0.19307569285927373;0.0;0.1825685351163701;0.16809173565346205;0.01882062766785002;0.3615526968126185;0.09423452283430023;0.029584636507893038;0.29946421367155107;0.0;0.060686241037896896;0.9481251800909807;0.9781459959771807;0.983711397547496
37;0.0001;0.3929065763950348;0.010777854360640049;1.2558964490890503;4.571594715118408;0.2352964829762127;0.42671281764694385;0.1544105466025654;0.17581265194668289;0.2893491551770084;0.5745956247107802;0.4344893503851734;0.5333280272554969;0.11308722651031353;0.09542661349935558;0.08286790705073382;0.4395675297934963;0.408310858597337;0.1891205684718085;0.09447579621101364;0.14769984015193346;0.3952529453632539;0.27922974256544775;0.3406332132478595;0.2553222781028708;0.30545709036230606;0.5064433118839443;0.4632921258160173;0.6468197260924007;0.6233368363659602;0.007629088652204759;0.17123959168897343;0.0016031954633162996;0.09338058404709756;0.08134442919547341;0.2650390132348022;0.10435687291775149;0.09081641446458015;0.15673631204589936;0.28054375875935184;0.07438104025828492;0.14652922785946193;0.154654402958641;0.13267365783999444;0.2467406419726897;0.059357321136966255;0.06904232690726611;0.12805147224606156;0.027683986652471838;0.017130856241946404;0.008997933671513175;0.13078337072097676;0.10834390021643454;0.052015119931869726;0.27167191626642817;0.18534743949460025;0.1705161775908999;0.0963284414972633;0.08755624711899894;0.41964215733179233;0.2180110065056838;0.10682210903315738;0.07153735153192939;0.25497475077028986;0.10637368418878242;0.33072481072272725;0.15303285585607374;0.3986635946381389;0.34277227919899617;0.3453321553098987;0.2787562445375779;0.01033158825688711;0.35984368987641757;0.12979878315414223;0.28939302547336354;0.19307569285927373;0.0;0.1825685351163701;0.16809173565346205;0.01882062766785002;0.3615526968126185;0.09423452283430023;0.029584636507893038;0.29946421367155107;0.0;0.060686241037896896;0.9481251800909807;0.9781459959771807;0.983711397547496
38;0.0001;0.3291820287704468;0.013763139955699444;1.3066198825836182;4.1602864265441895;0.2352964829762127;0.42671281764694385;0.1544105466025654;0.17581265194668289;0.2893491551770084;0.5745956247107802;0.4344893503851734;0.5333280272554969;0.11308722651031353;0.09542661349935558;0.08286790705073382;0.4395675297934963;0.408310858597337;0.1891205684718085;0.09447579621101364;0.14769984015193346;0.3952529453632539;0.27922974256544775;0.3406332132478595;0.2553222781028708;0.30545709036230606;0.5064433118839443;0.4632921258160173;0.6468197260924007;0.6233368363659602;0.007629088652204759;0.17123959168897343;0.0016031954633162996;0.09338058404709756;0.08134442919547341;0.2650390132348022;0.10435687291775149;0.09081641446458015;0.15673631204589936;0.28054375875935184;0.07438104025828492;0.14652922785946193;0.154654402958641;0.13267365783999444;0.2467406419726897;0.059357321136966255;0.06904232690726611;0.12805147224606156;0.027683986652471838;0.017130856241946404;0.008997933671513175;0.13078337072097676;0.10834390021643454;0.052015119931869726;0.27167191626642817;0.18534743949460025;0.1705161775908999;0.0963284414972633;0.08755624711899894;0.41964215733179233;0.2180110065056838;0.10682210903315738;0.07153735153192939;0.25497475077028986;0.10637368418878242;0.33072481072272725;0.15303285585607374;0.3986635946381389;0.34277227919899617;0.3453321553098987;0.2787562445375779;0.01033158825688711;0.35984368987641757;0.12979878315414223;0.28939302547336354;0.19307569285927373;0.0;0.1825685351163701;0.16809173565346205;0.01882062766785002;0.3615526968126185;0.09423452283430023;0.029584636507893038;0.29946421367155107;0.0;0.060686241037896896;0.9481251800909807;0.9781459959771807;0.983711397547496
39;0.0001;0.35815274715423584;0.009615671820938587;1.1491661071777344;4.168238639831543;0.2352964829762127;0.42671281764694385;0.1544105466025654;0.17581265194668289;0.2893491551770084;0.5745956247107802;0.4344893503851734;0.5333280272554969;0.11308722651031353;0.09542661349935558;0.08286790705073382;0.4395675297934963;0.408310858597337;0.1891205684718085;0.09447579621101364;0.14769984015193346;0.3952529453632539;0.27922974256544775;0.3406332132478595;0.2553222781028708;0.30545709036230606;0.5064433118839443;0.4632921258160173;0.6468197260924007;0.6233368363659602;0.007629088652204759;0.17123959168897343;0.0016031954633162996;0.09338058404709756;0.08134442919547341;0.2650390132348022;0.10435687291775149;0.09081641446458015;0.15673631204589936;0.28054375875935184;0.07438104025828492;0.14652922785946193;0.154654402958641;0.13267365783999444;0.2467406419726897;0.059357321136966255;0.06904232690726611;0.12805147224606156;0.027683986652471838;0.017130856241946404;0.008997933671513175;0.13078337072097676;0.10834390021643454;0.052015119931869726;0.27167191626642817;0.18534743949460025;0.1705161775908999;0.0963284414972633;0.08755624711899894;0.41964215733179233;0.2180110065056838;0.10682210903315738;0.07153735153192939;0.25497475077028986;0.10637368418878242;0.33072481072272725;0.15303285585607374;0.3986635946381389;0.34277227919899617;0.3453321553098987;0.2787562445375779;0.01033158825688711;0.35984368987641757;0.12979878315414223;0.28939302547336354;0.19307569285927373;0.0;0.1825685351163701;0.16809173565346205;0.01882062766785002;0.3615526968126185;0.09423452283430023;0.029584636507893038;0.29946421367155107;0.0;0.060686241037896896;0.9481251800909807;0.9781459959771807;0.983711397547496
40;0.0001;0.4094090461730957;0.009764358401298523;1.162079095840454;4.593581199645996;0.23889897935660695;0.4203276465375528;0.15708505860125224;0.17606129120795286;0.30926667336184915;0.5679593571624139;0.4545091194184602;0.5574218872365247;0.12914749068163997;0.10179781172114337;0.07906465765508527;0.4044715143399507;0.48390512386413786;0.19810571083340406;0.09160496572380229;0.15012193825513495;0.4566928787663424;0.2681428459784254;0.3391034621916362;0.2514133434636698;0.281788779642057;0.5295469598564653;0.4347807399921269;0.6510294975784656;0.6078206836034685;0.014425634428238167;0.17209207365639492;0.0045445022867922485;0.10941619158958439;0.09954632282043357;0.2263292698948059;0.11014605223694883;0.07434065560956823;0.16379698425337708;0.27997952006695004;0.0987150344457879;0.13080329622134804;0.1711784580663323;0.13542981084302586;0.25440557173765893;0.06868186965631207;0.06807076684038275;0.11700989233755417;0.021270633005797773;0.01800441098214975;0.013143787342257041;0.1602204295514127;0.14033829435259737;0.027912217559545125;0.2606771878772798;0.19859668645246542;0.14841147428361803;0.09990847918714862;0.10073365718152945;0.4098721754963;0.19612579326483504;0.11800935019603169;0.07475157793792923;0.2619252996737482;0.10607439463316369;0.3401435936712141;0.18316319289734714;0.40631864636928533;0.37098539445873907;0.35230174404899633;0.2854357383763426;0.013824548228233221;0.37479904570354655;0.13409835355675934;0.2389610662585219;0.18132938162338016;0.0;0.21321440233759545;0.22325401189971864;0.020435762470546976;0.3668535483212;0.10398134052818869;0.02666696705054203;0.24890571935967248;0.0;0.06060324077520535;0.9551371877939868;0.9884266619711768;0.9837185452559123
41;0.0001;0.2903420329093933;0.009554908610880375;1.2294259071350098;3.705040693283081;0.23889897935660695;0.4203276465375528;0.15708505860125224;0.17606129120795286;0.30926667336184915;0.5679593571624139;0.4545091194184602;0.5574218872365247;0.12914749068163997;0.10179781172114337;0.07906465765508527;0.4044715143399507;0.48390512386413786;0.19810571083340406;0.09160496572380229;0.15012193825513495;0.4566928787663424;0.2681428459784254;0.3391034621916362;0.2514133434636698;0.281788779642057;0.5295469598564653;0.4347807399921269;0.6510294975784656;0.6078206836034685;0.014425634428238167;0.17209207365639492;0.0045445022867922485;0.10941619158958439;0.09954632282043357;0.2263292698948059;0.11014605223694883;0.07434065560956823;0.16379698425337708;0.27997952006695004;0.0987150344457879;0.13080329622134804;0.1711784580663323;0.13542981084302586;0.25440557173765893;0.06868186965631207;0.06807076684038275;0.11700989233755417;0.021270633005797773;0.01800441098214975;0.013143787342257041;0.1602204295514127;0.14033829435259737;0.027912217559545125;0.2606771878772798;0.19859668645246542;0.14841147428361803;0.09990847918714862;0.10073365718152945;0.4098721754963;0.19612579326483504;0.11800935019603169;0.07475157793792923;0.2619252996737482;0.10607439463316369;0.3401435936712141;0.18316319289734714;0.40631864636928533;0.37098539445873907;0.35230174404899633;0.2854357383763426;0.013824548228233221;0.37479904570354655;0.13409835355675934;0.2389610662585219;0.18132938162338016;0.0;0.21321440233759545;0.22325401189971864;0.020435762470546976;0.3668535483212;0.10398134052818869;0.02666696705054203;0.24890571935967248;0.0;0.06060324077520535;0.9551371877939868;0.9884266619711768;0.9837185452559123
42;0.0001;0.2667745351791382;0.009594615548849106;0.680192232131958;2.967902421951294;0.23889897935660695;0.4203276465375528;0.15708505860125224;0.17606129120795286;0.30926667336184915;0.5679593571624139;0.4545091194184602;0.5574218872365247;0.12914749068163997;0.10179781172114337;0.07906465765508527;0.4044715143399507;0.48390512386413786;0.19810571083340406;0.09160496572380229;0.15012193825513495;0.4566928787663424;0.2681428459784254;0.3391034621916362;0.2514133434636698;0.281788779642057;0.5295469598564653;0.4347807399921269;0.6510294975784656;0.6078206836034685;0.014425634428238167;0.17209207365639492;0.0045445022867922485;0.10941619158958439;0.09954632282043357;0.2263292698948059;0.11014605223694883;0.07434065560956823;0.16379698425337708;0.27997952006695004;0.0987150344457879;0.13080329622134804;0.1711784580663323;0.13542981084302586;0.25440557173765893;0.06868186965631207;0.06807076684038275;0.11700989233755417;0.021270633005797773;0.01800441098214975;0.013143787342257041;0.1602204295514127;0.14033829435259737;0.027912217559545125;0.2606771878772798;0.19859668645246542;0.14841147428361803;0.09990847918714862;0.10073365718152945;0.4098721754963;0.19612579326483504;0.11800935019603169;0.07475157793792923;0.2619252996737482;0.10607439463316369;0.3401435936712141;0.18316319289734714;0.40631864636928533;0.37098539445873907;0.35230174404899633;0.2854357383763426;0.013824548228233221;0.37479904570354655;0.13409835355675934;0.2389610662585219;0.18132938162338016;0.0;0.21321440233759545;0.22325401189971864;0.020435762470546976;0.3668535483212;0.10398134052818869;0.02666696705054203;0.24890571935967248;0.0;0.06060324077520535;0.9551371877939868;0.9884266619711768;0.9837185452559123
43;0.0001;0.318978875875473;0.01184117142111063;1.5724867582321167;4.31377649307251;0.23889897935660695;0.4203276465375528;0.15708505860125224;0.17606129120795286;0.30926667336184915;0.5679593571624139;0.4545091194184602;0.5574218872365247;0.12914749068163997;0.10179781172114337;0.07906465765508527;0.4044715143399507;0.48390512386413786;0.19810571083340406;0.09160496572380229;0.15012193825513495;0.4566928787663424;0.2681428459784254;0.3391034621916362;0.2514133434636698;0.281788779642057;0.5295469598564653;0.4347807399921269;0.6510294975784656;0.6078206836034685;0.014425634428238167;0.17209207365639492;0.0045445022867922485;0.10941619158958439;0.09954632282043357;0.2263292698948059;0.11014605223694883;0.07434065560956823;0.16379698425337708;0.27997952006695004;0.0987150344457879;0.13080329622134804;0.1711784580663323;0.13542981084302586;0.25440557173765893;0.06868186965631207;0.06807076684038275;0.11700989233755417;0.021270633005797773;0.01800441098214975;0.013143787342257041;0.1602204295514127;0.14033829435259737;0.027912217559545125;0.2606771878772798;0.19859668645246542;0.14841147428361803;0.09990847918714862;0.10073365718152945;0.4098721754963;0.19612579326483504;0.11800935019603169;0.07475157793792923;0.2619252996737482;0.10607439463316369;0.3401435936712141;0.18316319289734714;0.40631864636928533;0.37098539445873907;0.35230174404899633;0.2854357383763426;0.013824548228233221;0.37479904570354655;0.13409835355675934;0.2389610662585219;0.18132938162338016;0.0;0.21321440233759545;0.22325401189971864;0.020435762470546976;0.3668535483212;0.10398134052818869;0.02666696705054203;0.24890571935967248;0.0;0.06060324077520535;0.9551371877939868;0.9884266619711768;0.9837185452559123
44;0.0001;0.30409306287765503;0.011348659172654152;1.1364867687225342;3.750809907913208;0.23889897935660695;0.4203276465375528;0.15708505860125224;0.17606129120795286;0.30926667336184915;0.5679593571624139;0.4545091194184602;0.5574218872365247;0.12914749068163997;0.10179781172114337;0.07906465765508527;0.4044715143399507;0.48390512386413786;0.19810571083340406;0.09160496572380229;0.15012193825513495;0.4566928787663424;0.2681428459784254;0.3391034621916362;0.2514133434636698;0.281788779642057;0.5295469598564653;0.4347807399921269;0.6510294975784656;0.6078206836034685;0.014425634428238167;0.17209207365639492;0.0045445022867922485;0.10941619158958439;0.09954632282043357;0.2263292698948059;0.11014605223694883;0.07434065560956823;0.16379698425337708;0.27997952006695004;0.0987150344457879;0.13080329622134804;0.1711784580663323;0.13542981084302586;0.25440557173765893;0.06868186965631207;0.06807076684038275;0.11700989233755417;0.021270633005797773;0.01800441098214975;0.013143787342257041;0.1602204295514127;0.14033829435259737;0.027912217559545125;0.2606771878772798;0.19859668645246542;0.14841147428361803;0.09990847918714862;0.10073365718152945;0.4098721754963;0.19612579326483504;0.11800935019603169;0.07475157793792923;0.2619252996737482;0.10607439463316369;0.3401435936712141;0.18316319289734714;0.40631864636928533;0.37098539445873907;0.35230174404899633;0.2854357383763426;0.013824548228233221;0.37479904570354655;0.13409835355675934;0.2389610662585219;0.18132938162338016;0.0;0.21321440233759545;0.22325401189971864;0.020435762470546976;0.3668535483212;0.10398134052818869;0.02666696705054203;0.24890571935967248;0.0;0.06060324077520535;0.9551371877939868;0.9884266619711768;0.9837185452559123
45;0.0001;0.2716500461101532;0.018070556223392487;1.7257078886032104;4.188037395477295;0.23889897935660695;0.4203276465375528;0.15708505860125224;0.17606129120795286;0.30926667336184915;0.5679593571624139;0.4545091194184602;0.5574218872365247;0.12914749068163997;0.10179781172114337;0.07906465765508527;0.4044715143399507;0.48390512386413786;0.19810571083340406;0.09160496572380229;0.15012193825513495;0.4566928787663424;0.2681428459784254;0.3391034621916362;0.2514133434636698;0.281788779642057;0.5295469598564653;0.4347807399921269;0.6510294975784656;0.6078206836034685;0.014425634428238167;0.17209207365639492;0.0045445022867922485;0.10941619158958439;0.09954632282043357;0.2263292698948059;0.11014605223694883;0.07434065560956823;0.16379698425337708;0.27997952006695004;0.0987150344457879;0.13080329622134804;0.1711784580663323;0.13542981084302586;0.25440557173765893;0.06868186965631207;0.06807076684038275;0.11700989233755417;0.021270633005797773;0.01800441098214975;0.013143787342257041;0.1602204295514127;0.14033829435259737;0.027912217559545125;0.2606771878772798;0.19859668645246542;0.14841147428361803;0.09990847918714862;0.10073365718152945;0.4098721754963;0.19612579326483504;0.11800935019603169;0.07475157793792923;0.2619252996737482;0.10607439463316369;0.3401435936712141;0.18316319289734714;0.40631864636928533;0.37098539445873907;0.35230174404899633;0.2854357383763426;0.013824548228233221;0.37479904570354655;0.13409835355675934;0.2389610662585219;0.18132938162338016;0.0;0.21321440233759545;0.22325401189971864;0.020435762470546976;0.3668535483212;0.10398134052818869;0.02666696705054203;0.24890571935967248;0.0;0.06060324077520535;0.9551371877939868;0.9884266619711768;0.9837185452559123
46;0.0001;0.3278140425682068;0.012858574278652668;1.499680519104004;4.327929973602295;0.23889897935660695;0.4203276465375528;0.15708505860125224;0.17606129120795286;0.30926667336184915;0.5679593571624139;0.4545091194184602;0.5574218872365247;0.12914749068163997;0.10179781172114337;0.07906465765508527;0.4044715143399507;0.48390512386413786;0.19810571083340406;0.09160496572380229;0.15012193825513495;0.4566928787663424;0.2681428459784254;0.3391034621916362;0.2514133434636698;0.281788779642057;0.5295469598564653;0.4347807399921269;0.6510294975784656;0.6078206836034685;0.014425634428238167;0.17209207365639492;0.0045445022867922485;0.10941619158958439;0.09954632282043357;0.2263292698948059;0.11014605223694883;0.07434065560956823;0.16379698425337708;0.27997952006695004;0.0987150344457879;0.13080329622134804;0.1711784580663323;0.13542981084302586;0.25440557173765893;0.06868186965631207;0.06807076684038275;0.11700989233755417;0.021270633005797773;0.01800441098214975;0.013143787342257041;0.1602204295514127;0.14033829435259737;0.027912217559545125;0.2606771878772798;0.19859668645246542;0.14841147428361803;0.09990847918714862;0.10073365718152945;0.4098721754963;0.19612579326483504;0.11800935019603169;0.07475157793792923;0.2619252996737482;0.10607439463316369;0.3401435936712141;0.18316319289734714;0.40631864636928533;0.37098539445873907;0.35230174404899633;0.2854357383763426;0.013824548228233221;0.37479904570354655;0.13409835355675934;0.2389610662585219;0.18132938162338016;0.0;0.21321440233759545;0.22325401189971864;0.020435762470546976;0.3668535483212;0.10398134052818869;0.02666696705054203;0.24890571935967248;0.0;0.06060324077520535;0.9551371877939868;0.9884266619711768;0.9837185452559123
47;0.0001;0.2701551020145416;0.011097881942987442;1.2104212045669556;3.5492281913757324;0.23889897935660695;0.4203276465375528;0.15708505860125224;0.17606129120795286;0.30926667336184915;0.5679593571624139;0.4545091194184602;0.5574218872365247;0.12914749068163997;0.10179781172114337;0.07906465765508527;0.4044715143399507;0.48390512386413786;0.19810571083340406;0.09160496572380229;0.15012193825513495;0.4566928787663424;0.2681428459784254;0.3391034621916362;0.2514133434636698;0.281788779642057;0.5295469598564653;0.4347807399921269;0.6510294975784656;0.6078206836034685;0.014425634428238167;0.17209207365639492;0.0045445022867922485;0.10941619158958439;0.09954632282043357;0.2263292698948059;0.11014605223694883;0.07434065560956823;0.16379698425337708;0.27997952006695004;0.0987150344457879;0.13080329622134804;0.1711784580663323;0.13542981084302586;0.25440557173765893;0.06868186965631207;0.06807076684038275;0.11700989233755417;0.021270633005797773;0.01800441098214975;0.013143787342257041;0.1602204295514127;0.14033829435259737;0.027912217559545125;0.2606771878772798;0.19859668645246542;0.14841147428361803;0.09990847918714862;0.10073365718152945;0.4098721754963;0.19612579326483504;0.11800935019603169;0.07475157793792923;0.2619252996737482;0.10607439463316369;0.3401435936712141;0.18316319289734714;0.40631864636928533;0.37098539445873907;0.35230174404899633;0.2854357383763426;0.013824548228233221;0.37479904570354655;0.13409835355675934;0.2389610662585219;0.18132938162338016;0.0;0.21321440233759545;0.22325401189971864;0.020435762470546976;0.3668535483212;0.10398134052818869;0.02666696705054203;0.24890571935967248;0.0;0.06060324077520535;0.9551371877939868;0.9884266619711768;0.9837185452559123
48;0.0001;0.2273310422897339;0.010705914348363876;0.8180632591247559;2.8080062866210938;0.23889897935660695;0.4203276465375528;0.15708505860125224;0.17606129120795286;0.30926667336184915;0.5679593571624139;0.4545091194184602;0.5574218872365247;0.12914749068163997;0.10179781172114337;0.07906465765508527;0.4044715143399507;0.48390512386413786;0.19810571083340406;0.09160496572380229;0.15012193825513495;0.4566928787663424;0.2681428459784254;0.3391034621916362;0.2514133434636698;0.281788779642057;0.5295469598564653;0.4347807399921269;0.6510294975784656;0.6078206836034685;0.014425634428238167;0.17209207365639492;0.0045445022867922485;0.10941619158958439;0.09954632282043357;0.2263292698948059;0.11014605223694883;0.07434065560956823;0.16379698425337708;0.27997952006695004;0.0987150344457879;0.13080329622134804;0.1711784580663323;0.13542981084302586;0.25440557173765893;0.06868186965631207;0.06807076684038275;0.11700989233755417;0.021270633005797773;0.01800441098214975;0.013143787342257041;0.1602204295514127;0.14033829435259737;0.027912217559545125;0.2606771878772798;0.19859668645246542;0.14841147428361803;0.09990847918714862;0.10073365718152945;0.4098721754963;0.19612579326483504;0.11800935019603169;0.07475157793792923;0.2619252996737482;0.10607439463316369;0.3401435936712141;0.18316319289734714;0.40631864636928533;0.37098539445873907;0.35230174404899633;0.2854357383763426;0.013824548228233221;0.37479904570354655;0.13409835355675934;0.2389610662585219;0.18132938162338016;0.0;0.21321440233759545;0.22325401189971864;0.020435762470546976;0.3668535483212;0.10398134052818869;0.02666696705054203;0.24890571935967248;0.0;0.06060324077520535;0.9551371877939868;0.9884266619711768;0.9837185452559123
49;0.0001;0.27226272225379944;0.011327284388244152;0.8423076272010803;3.201645851135254;0.23889897935660695;0.4203276465375528;0.15708505860125224;0.17606129120795286;0.30926667336184915;0.5679593571624139;0.4545091194184602;0.5574218872365247;0.12914749068163997;0.10179781172114337;0.07906465765508527;0.4044715143399507;0.48390512386413786;0.19810571083340406;0.09160496572380229;0.15012193825513495;0.4566928787663424;0.2681428459784254;0.3391034621916362;0.2514133434636698;0.281788779642057;0.5295469598564653;0.4347807399921269;0.6510294975784656;0.6078206836034685;0.014425634428238167;0.17209207365639492;0.0045445022867922485;0.10941619158958439;0.09954632282043357;0.2263292698948059;0.11014605223694883;0.07434065560956823;0.16379698425337708;0.27997952006695004;0.0987150344457879;0.13080329622134804;0.1711784580663323;0.13542981084302586;0.25440557173765893;0.06868186965631207;0.06807076684038275;0.11700989233755417;0.021270633005797773;0.01800441098214975;0.013143787342257041;0.1602204295514127;0.14033829435259737;0.027912217559545125;0.2606771878772798;0.19859668645246542;0.14841147428361803;0.09990847918714862;0.10073365718152945;0.4098721754963;0.19612579326483504;0.11800935019603169;0.07475157793792923;0.2619252996737482;0.10607439463316369;0.3401435936712141;0.18316319289734714;0.40631864636928533;0.37098539445873907;0.35230174404899633;0.2854357383763426;0.013824548228233221;0.37479904570354655;0.13409835355675934;0.2389610662585219;0.18132938162338016;0.0;0.21321440233759545;0.22325401189971864;0.020435762470546976;0.3668535483212;0.10398134052818869;0.02666696705054203;0.24890571935967248;0.0;0.06060324077520535;0.9551371877939868;0.9884266619711768;0.9837185452559123
50;1e-05;0.31563523411750793;0.00948258489370346;1.288111686706543;3.9649147987365723;0.24630698310558904;0.430698658035051;0.1668728541312876;0.18033476650353428;0.3291893541705399;0.5822958381451258;0.45871367833435694;0.5704628960250269;0.12932158362376478;0.09961247094555147;0.08454097579657324;0.43956266792103804;0.47511212296487015;0.22076856633851932;0.10481047712131336;0.16386030593352324;0.4816617073698287;0.2877367610009522;0.3723477526799576;0.2805353918744386;0.2770069512189466;0.5466558644379838;0.43407031588683903;0.6442611982877166;0.6106090625369397;0.013227776793447048;0.19130983077512614;0.011071072862158745;0.1138485317053711;0.10092813714632183;0.23933629853472677;0.10649812087815226;0.06372463142098064;0.15786756864606183;0.28454135329692987;0.08987097462312005;0.1270578250936026;0.14493968587278722;0.13051568926726936;0.24601503103643446;0.06622480036879351;0.06288431641188609;0.12791735926408063;0.041753288551273714;0.013940942037778981;0.013743734081569932;0.17395682073797214;0.13114727469146042;0.05215580498070929;0.2709644095298342;0.19512290048968267;0.15711788291169662;0.09396423375733215;0.11892598682007985;0.4160374362455109;0.23501605996254882;0.13364750216204668;0.08001691411104929;0.27658472628010344;0.11136866887215786;0.36422080718724115;0.19769449385789808;0.43846480002470417;0.3709256375612144;0.3629967222297916;0.27339861752000694;0.01715818380463829;0.37322781743237543;0.1407128317220015;0.277523198741471;0.2048712197326425;0.0;0.20353924829136352;0.23569332836951123;0.019313522673940854;0.37812784288737805;0.1139088989532511;0.027803605294973856;0.303355798676669;0.0;0.04645849200304645;0.9493145570089898;0.9895390925307191;0.9909450697563253
51;1.597017013162225e-08;0.36220583319664;0.012883409857749939;1.0134658813476562;4.117247104644775;0.24630698310558904;0.430698658035051;0.1668728541312876;0.18033476650353428;0.3291893541705399;0.5822958381451258;0.45871367833435694;0.5704628960250269;0.12932158362376478;0.09961247094555147;0.08454097579657324;0.43956266792103804;0.47511212296487015;0.22076856633851932;0.10481047712131336;0.16386030593352324;0.4816617073698287;0.2877367610009522;0.3723477526799576;0.2805353918744386;0.2770069512189466;0.5466558644379838;0.43407031588683903;0.6442611982877166;0.6106090625369397;0.013227776793447048;0.19130983077512614;0.011071072862158745;0.1138485317053711;0.10092813714632183;0.23933629853472677;0.10649812087815226;0.06372463142098064;0.15786756864606183;0.28454135329692987;0.08987097462312005;0.1270578250936026;0.14493968587278722;0.13051568926726936;0.24601503103643446;0.06622480036879351;0.06288431641188609;0.12791735926408063;0.041753288551273714;0.013940942037778981;0.013743734081569932;0.17395682073797214;0.13114727469146042;0.05215580498070929;0.2709644095298342;0.19512290048968267;0.15711788291169662;0.09396423375733215;0.11892598682007985;0.4160374362455109;0.23501605996254882;0.13364750216204668;0.08001691411104929;0.27658472628010344;0.11136866887215786;0.36422080718724115;0.19769449385789808;0.43846480002470417;0.3709256375612144;0.3629967222297916;0.27339861752000694;0.01715818380463829;0.37322781743237543;0.1407128317220015;0.277523198741471;0.2048712197326425;0.0;0.20353924829136352;0.23569332836951123;0.019313522673940854;0.37812784288737805;0.1139088989532511;0.027803605294973856;0.303355798676669;0.0;0.04645849200304645;0.9493145570089898;0.9895390925307191;0.9909450697563253
